"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","ACMC","ACMC_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSC","ACSC_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-06",,,,,,,,,"5.37",",,W",,," 1944",",,W",,," 1943",",,W","0.00","T,,W",,,,,"76",",,W","88",",,W","64",",,W",,,,,,,"  350",",,W","  360",",,W",,,,,,,"25.1",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-07",,,,,,,,,"6.26",",,W",,," 0411",",,W",,," 0409",",,W","0.00",",,W",,,,,"72",",,W","80",",,W","64",",,W",,,,,,,"  310",",,W","  320",",,W",,,,,,,"11.0",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-08",,,,,,,,,"4.47",",,W",,," 1327",",,W",,," 1402",",,W","0.00",",,W",,,,,"72",",,W","88",",,W","55",",,W",,,,,,,"  210",",,W","  230",",,W",,,,,,,"14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-09",,,,,,,,,"8.50",",,W",,," 1637",",,W",,," 1636",",,W","0.00",",,W",,,,,"70",",,W","82",",,W","57",",,W",,,,,,,"  280",",,W","  290",",,W",,,,,,,"21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-10",,,,,,,,,"6.93",",,W",,," 1526",",,W",,," 1222",",,W","0.00",",,W",,,,,"61",",,W","76",",,W","46",",,W",,,,,,,"  300",",,W","  270",",,W",,,,,,,"17.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-11",,,,,,,,,"5.14",",,W",,," 1406",",,W",,," 1027",",,W","0.00",",,W",,,,,"65",",,W","84",",,W","46",",,W",,,,,,,"  230",",,W","  250",",,W",,,,,,,"15.0",",,W","17.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-12",,,,,,,,,"9.17",",,W",,," 1655",",,W",,," 1409",",,W","0.00",",,W",,,,,"76",",,W","91",",,W","60",",,W",,,,,,,"  160",",,W","  190",",,W",,,,,,,"17.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-13",,,,,,,,,"5.59",",,W",,," 0017",",,W",,," 0017",",,W","0.00","T,,W",,,,,"66",",,W","76",",,W","55",",,W",,,,,,,"  170",",,W","  170",",,W",,,,,,,"16.1",",,W","17.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-14",,,,,,,,,"6.49",",,W",,," 1518",",,W",,," 1541",",,W","0.00",",,W",,,,,"61",",,W","74",",,W","48",",,W",,,,,,,"  240",",,W","  280",",,W",,,,,,,"17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-15",,,,,,,,,"5.59",",,W",,," 1428",",,W",,," 1427",",,W","0.00",",,W",,,,,"61",",,W","78",",,W","44",",,W",,,,,,,"  300",",,W","  300",",,W",,,,,,,"17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-16",,,,,,,,,"11.41",",,W",,," 1305",",,W",,," 1002",",,W","0.00",",,W",,,,,"60",",,W","71",",,W","49",",,W",,,,,,,"   10",",,W","  360",",,W",,,,,,,"25.1",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-17",,,,,,,,,"6.26",",,W",,," 1029",",,W",,," 1124",",,W","0.00",",,W",,,,,"59",",,W","73",",,W","45",",,W",,,,,,,"  350",",,W","  330",",,W",,,,,,,"14.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-18",,,,,,,,,"3.36",",,W",,," 1459",",,W",,," 1503",",,W","0.00",",,W",,,,,"60",",,W","75",",,W","45",",,W",,,,,,,"   70",",,W","  100",",,W",,,,,,,"10.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-19",,,,,,,,,"4.03",",,W",,," 1347",",,W",,," 1334",",,W","0.00",",,W",,,,,"64",",,W","82",",,W","46",",,W",,,,,,,"  160",",,W","  250",",,W",,,,,,,"14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-20",,,,,,,,,"5.82",",,W",,," 1539",",,W",,," 1409",",,W","0.09",",,W",,,,,"59",",,W","66",",,W","51",",,W",,,,,,,"   10",",,W","  300",",,W",,,,,,,"15.0",",,W","17.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-21",,,,,,,,,"8.50",",,W",,," 1414",",,W",,," 1413",",,W","0.11",",,W",,,,,"53",",,W","63",",,W","43",",,W",,,,,,,"  360",",,W","  360",",,W",,,,,,,"23.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-22",,,,,,,,,"5.59",",,W",,," 1542",",,W",,," 1539",",,W","0.00",",,W",,,,,"52",",,W","67",",,W","37",",,W",,,,,,,"  300",",,W","  320",",,W",,,,,,,"14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-23",,,,,,,,,"8.28",",,W",,," 1442",",,W",,," 1545",",,W","0.00",",,W",,,,,"60",",,W","77",",,W","42",",,W",,,,,,,"  210",",,W","  240",",,W",,,,,,,"21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-24",,,,,,,,,"6.04",",,W",,," 1455",",,W",,," 1456",",,W","0.02",",,W",,,,,"66",",,W","77",",,W","54",",,W",,,,,,,"  340",",,W","  320",",,W",,,,,,,"17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-25",,,,,,,,,"4.92",",,W",,," 1136",",,W",,," 1126",",,W","0.00",",,W",,,,,"65",",,W","82",",,W","47",",,W",,,,,,,"  100",",,W","  130",",,W",,,,,,,"13.0",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-26",,,,,,,,,"7.38",",,W",,," 1407",",,W",,," 1406",",,W","0.00",",,W",,,,,"70",",,W","88",",,W","52",",,W",,,,,,,"  200",",,W","  190",",,W",,,,,,,"19.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-27",,,,,,,,,"8.28",",,W",,," 1226",",,W",,," 1225",",,W","0.03",",,W",,,,,"70",",,W","77",",,W","63",",,W",,,,,,,"  200",",,W","  200",",,W",,,,,,,"17.9",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-28",,,,,,,,,"7.61",",,W",,," 2017",",,W",,," 1514",",,W","0.00",",,W",,,,,"76",",,W","88",",,W","63",",,W",,,,,,,"  180",",,W","  200",",,W",,,,,,,"15.0",",,W","17.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-29",,,,,,,,,"10.51",",,W",,," 1417",",,W",,," 1416",",,W","1.09",",,W",,,,,"62",",,W","75",",,W","49",",,W",,,,,,,"  310",",,W","  310",",,W",,,,,,,"34.0",",,W","42.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-09-30",,,,,,,,,"8.50",",,W",,," 1318",",,W",,," 1318",",,W","0.00",",,W",,,,,"54",",,W","65",",,W","42",",,W",,,,,,,"  290",",,W","  320",",,W",,,,,,,"17.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-01",,,,,,,,,"6.71",",,W",,," 1433",",,W",,," 1432",",,W","0.00",",,W",,,,,"58",",,W","71",",,W","44",",,W",,,,,,,"  260",",,W","  260",",,W",,,,,,,"17.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-02",,,,,,,,,"9.40",",,W",,," 1508",",,W",,," 1335",",,W","0.00","T,,W",,,,,"61",",,W","77",",,W","44",",,W",,,,,,,"  230",",,W","  240",",,W",,,,,,,"21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-03",,,,,,,,,"8.95",",,W",,," 2207",",,W",,," 2209",",,W","0.08",",,W",,,,,"59",",,W","69",",,W","49",",,W",,,,,,,"  330",",,W","  320",",,W",,,,,,,"25.1",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-04",,,,,,,,,"8.28",",,W",,," 1611",",,W",,," 1557",",,W","0.01",",,W",,,,,"52",",,W","57",",,W","47",",,W",,,,,,,"   10",",,W","   10",",,W",,,,,,,"21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-05",,,,,,,,,"5.37",",,W",,," 1635",",,W",,," 0956",",,W","0.00",",,W",,,,,"50",",,W","61",",,W","39",",,W",,,,,,,"  220",",,W","   60",",,W",,,,,,,"10.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-06",,,,,,,,,"6.04",",,W",,," 1404",",,W",,," 1403",",,W","0.00",",,W",,,,,"53",",,W","66",",,W","40",",,W",,,,,,,"  340",",,W","  360",",,W",,,,,,,"15.0",",,W","17.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-07",,,,,,,,,"8.50",",,W",,," 1633",",,W",,," 1715",",,W","0.00",",,W",,,,,"51",",,W","64",",,W","37",",,W",,,,,,,"  120",",,W","  130",",,W",,,,,,,"13.0",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-08",,,,,,,,,"8.28",",,W",,," 1125",",,W",,," 1125",",,W","0.10",",,W",,,,,"59",",,W","70",",,W","48",",,W",,,,,,,"  190",",,W","  190",",,W",,,,,,,"17.9",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-09",,,,,,,,,"6.93",",,W",,," 2225",",,W",,," 2219",",,W","0.27",",,W",,,,,"61",",,W","64",",,W","57",",,W",,,,,,,"  120",",,W","  120",",,W",,,,,,,"11.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-10",,,,,,,,,"5.37",",,W",,," 1540",",,W",,," 1645",",,W","0.09",",,W",,,,,"62",",,W","68",",,W","56",",,W",,,,,,,"  330",",,W","  310",",,W",,,,,,,"13.0",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-11",,,,,,,,,"9.40",",,W",,," 1056",",,W",,," 1028",",,W","0.01",",,W",,,,,"56",",,W","67",",,W","44",",,W",,,,,,,"   20",",,W","   20",",,W",,,,,,,"16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-12",,,,,,,,,"4.92",",,W",,," 1606",",,W",,," 1529",",,W","0.00",",,W",,,,,"55",",,W","71",",,W","39",",,W",,,,,,,"  160",",,W","  150",",,W",,,,,,,"13.0",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-13",,,,,,,,,"14.54",",,W",,," 1555",",,W",,," 1555",",,W","0.37",",,W",,,,,"61",",,W","75",",,W","47",",,W",,,,,,,"  300",",,W","  290",",,W",,,,,,,"34.0",",,W","44.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-14",,,,,,,,,"5.14",",,W",,," 0022",",,W",,," 0021",",,W","0.00",",,W",,,,,"49",",,W","58",",,W","40",",,W",,,,,,,"  330",",,W","  320",",,W",,,,,,,"16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-15",,,,,,,,,"7.38",",,W",,," 1338",",,W",,," 1342",",,W","0.00",",,W",,,,,"54",",,W","70",",,W","37",",,W",,,,,,,"  170",",,W","  170",",,W",,,,,,,"15.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-16",,,,,,,,,"9.17",",,W",,," 1403",",,W",,," 1303",",,W","0.00",",,W",,,,,"65",",,W","76",",,W","54",",,W",,,,,,,"  190",",,W","  230",",,W",,,,,,,"17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-17",,,,,,,,,"9.62",",,W",,," 1726",",,W",,," 1725",",,W","0.22",",,W",,,,,"54",",,W","62",",,W","45",",,W",,,,,,,"  350",",,W","  350",",,W",,,,,,,"17.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-18",,,,,,,,,"5.82",",,W",,," 0057",",,W",,," 0114",",,W","0.00",",,W",,,,,"46",",,W","55",",,W","36",",,W",,,,,,,"  330",",,W","  330",",,W",,,,,,,"15.0",",,W","17.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-19",,,,,,,,,"3.58",",,W",,," 1616",",,W",,," 1519",",,W","0.00",",,W",,,,,"46",",,W","56",",,W","35",",,W",,,,,,,"  280",",,W","  260",",,W",,,,,,,"11.0",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-20",,,,,,,,,"6.49",",,W",,," 1456",",,W",,," 1455",",,W","0.00",",,W",,,,,"48",",,W","59",",,W","37",",,W",,,,,,,"  290",",,W","  290",",,W",,,,,,,"16.1",",,W","17.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-22",,,,,,,,,,,,," 1622",",,W",,," 1622",",,W","0.00",",,W",,,,,"52",",,W","61",",,W","43",",,W",,,,,,,"  310",",,W","  310",",,W",,,,,,,"25.1",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-23",,,,,,,,,"14.54",",,W",,," 1219",",,W",,," 1216",",,W","0.03",",,W",,,,,"41",",,W","45",",,W","36",",,W",,,,,,,"  290",",,W","  280",",,W",,,,,,,"25.1",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-24",,,,,,,,,"8.72",",,W",,," 0025",",,W",,," 0023",",,W","0.01",",,W",,,,,"41",",,W","49",",,W","33",",,W",,,,,,,"  330",",,W","  310",",,W",,,,,,,"21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-25",,,,,,,,,"8.50",",,W",,," 1527",",,W",,," 1553",",,W","0.00",",,W",,,,,"44",",,W","59",",,W","29",",,W",,,,,,,"  190",",,W","  200",",,W",,,,,,,"19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-26",,,,,,,,,"8.72",",,W",,," 1504",",,W",,," 1500",",,W","0.00",",,W",,,,,"51",",,W","63",",,W","39",",,W",,,,,,,"  270",",,W","  260",",,W",,,,,,,"17.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-27",,,,,,,,,"3.58",",,W",,," 0307",",,W",,," 0251",",,W","0.00",",,W",,,,,"47",",,W","60",",,W","33",",,W",,,,,,,"  340",",,W","  330",",,W",,,,,,,"10.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-28",,,,,,,,,"5.82",",,W",,," 1646",",,W",,," 1642",",,W","0.00",",,W",,,,,"57",",,W","76",",,W","38",",,W",,,,,,,"  200",",,W","  200",",,W",,,,,,,"13.0",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-29",,,,,,,,,"4.70",",,W",,," 1518",",,W",,," 1518",",,W","0.00",",,W",,,,,"61",",,W","77",",,W","45",",,W",,,,,,,"  190",",,W","  180",",,W",,,,,,,"13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-30",,,,,,,,,"6.93",",,W",,," 1549",",,W",,," 1612",",,W","0.00",",,W",,,,,"60",",,W","75",",,W","44",",,W",,,,,,,"  200",",,W","  200",",,W",,,,,,,"16.1",",,W","17.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-10-31",,,,,,,,,"3.36",",,W",,," 1235",",,W",,," 1130",",,W","0.00",",,W",,,,,,,,,,,,,,,,,"  290",",,W","  280",",,W",,,,,,,"13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-11-01",,,,,,,,,"3.80",",,W",,," 1457",",,W",,," 1511",",,W","0.00",",,W",,,,,"63",",,W","75",",,W","50",",,W",,,,,,,"  180",",,W","  190",",,W",,,,,,,"13.0",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-11-02",,,,,,,,,"13.42",",,W",,," 1542",",,W",,," 1541",",,W","1.45",",,W",,,,,"49",",,W","64",",,W","33",",,W",,,,,,,"  310",",,W","  300",",,W",,,,,,,"21.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-11-03",,,,,,,,,"10.96",",,W",,," 1147",",,W",,," 1225",",,W","0.03",",,W",,,,,"34",",,W","39",",,W","29",",,W",,,,,,,"  270",",,W","  270",",,W",,,,,,,"23.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-11-04",,,,,,,,,"8.05",",,W",,," 1556",",,W",,," 1535",",,W","0.00",",,W",,,,,"43",",,W","59",",,W","26",",,W",,,,,,,"  200",",,W","  220",",,W",,,,,,,"19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004804","COLUMBUS OHIO STATE UNIVERSITY AIRPORT, OH US","40.078406","-83.078332","275.0","1999-11-05",,,,,,,,,"12.30",",,W",,," 1308",",,W",,," 1238",",,W","0.00",",,W",,,,,"54",",,W","68",",,W","39",",,W",,,,,,,"  210",",,W","  210",",,W",,,,,,,"23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
