"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-02","   30",",,X","   40",",,X","2.91",",,X",,," 1451",",,X",,," 1526",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"84",",,0","59",",,0",,,"  691",",,X","  250",",,X","  225","W,,X",,,,,"8.1",",,X","12.8",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-03","   20",",,X","   40",",,X","5.59",",,X",,," 1550",",,X",,," 1545",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"87",",,0","66",",,0",,,"  528",",,X","  250",",,X","  270","W,,X",,,,,"12.1",",,X","18.3",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-04","   70",",,X","   90",",,X","7.38",",,X",,," 1550",",,X",,," 1638",",,X","0.31",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"87",",,0","71",",,0",,,"  413",",,X","  260",",,X","  315","W,,X",,,,,"13.0",",,X","30.0",",,X",,,"    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,"    1",",,0",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-05","   80",",,X","   80",",,X","6.49",",,X",,," 1728",",,X",,," 1714",",,X","1.01",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"87",",,0","68",",,0",,,"  280",",,X","   90",",,X","   90","W,,X",,,,,"14.1",",,X","38.0",",,X",,,"    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,"    1",",,0",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-06","   80",",,X","   80",",,X","6.26",",,X",,," 2350",",,X",,," 2310",",,X","0.07",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"83",",,0","63",",,0",,,"  596",",,X","  360",",,X","  360","W,,X",,,,,"12.1",",,X","21.9",",,X",,,"    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,"    1",",,0",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-07","   70",",,X","   80",",,X","6.26",",,X",,," 2350",",,X",,," 0102",",,X","0.02",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"68",",,0","52",",,0",,,"  301",",,X","  360",",,X","  360","W,,X",,,,,"12.1",",,X","18.3",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-08","   20",",,X","   40",",,X","4.25",",,X",,," 1550",",,X",,," 1323",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"72",",,0","46",",,0",,,"  750",",,X","  300",",,X","  315","W,,X",,,,,"8.1",",,X","13.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-09","   10",",,X","   10",",,X","2.68",",,X",,," 1650",",,X",,," 1448",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"78",",,0","51",",,0",,,"  706",",,X","  110",",,X","  180","W,,X",,,,,"6.0",",,X","11.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-10","   10",",,X","   10",",,X","2.24",",,X",,," 1350",",,X",,," 1234",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"80",",,0","53",",,0",,,"  755",",,X","   80",",,X","   90","W,,X",,,,,"8.1",",,X","11.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-11","   20",",,X","   30",",,X","4.25",",,X",,," 1253",",,X",,," 1231",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","57",",,0",,,"  707",",,X","   60",",,X","   90","W,,X",,,,,"13.0",",,X","17.2",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-12","   30",",,X","   40",",,X","2.91",",,X",,," 1250",",,X",,," 1440",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","56",",,0",,,"  592",",,X","  140",",,X","   90","W,,X",,,,,"8.1",",,X","11.4",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-13","   30",",,X","   40",",,X","2.68",",,X",,," 1151",",,X",,," 1158",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","59",",,0",,,"  346",",,X","  240",",,X","  225","W,,X",,,,,"8.1",",,X","9.2",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-14","   10",",,X","   20",",,X","2.24",",,X",,," 1052",",,X",,," 1215",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"83",",,0","58",",,0",,,"  474",",,X","  240",",,X","  180","W,,X",,,,,"8.1",",,X","12.8",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-15","   50",",,X","   50",",,X","4.47",",,X",,," 1750",",,X",,," 1350",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"84",",,0","60",",,0",,,"  455",",,X","  200",",,X","  225","W,,X",,,,,"8.9",",,X","18.3",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-16","   60",",,X","   50",",,X","4.92",",,X",,," 1550",",,X",,," 1713",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","64",",,0",,,"  548",",,X","  360",",,X","  315","W,,X",,,,,"8.9",",,X","13.9",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-17","   90",",,X","   90",",,X","6.04",",,X",,," 1650",",,X",,," 1510",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"76",",,0","62",",,0",,,"  409",",,X","   80",",,X","   45","W,,X",,,,,"8.9",",,X","16.1",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-18","  100",",,X","  100",",,X","6.49",",,X",,," 0154",",,X",,," 1743",",,X","0.04",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"70",",,0","61",",,0",,,"    0",",,X","   70",",,X","   90","W,,X",,,,,"10.1",",,X","15.0",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-19","   80",",,X","   90",",,X","4.70",",,X",,," 1850",",,X",,," 1848",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"77",",,0","62",",,0",,,"  207",",,X","  200",",,X","  225","W,,X",,,,,"8.1",",,X","12.8",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-20","   80",",,X","   90",",,X","6.71",",,X",,," 1428",",,X",,," 1511",",,X","0.08",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"75",",,0","60",",,0",,,"   76",",,X","  230",",,X","  225","W,,X",,,,,"15.0",",,X","25.3",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,"    1",",,0",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-21","   90",",,X","  100",",,X","4.92",",,X",,," 1850",",,X",,," 1507",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"83",",,0","69",",,0",,,"  243",",,X","  240",",,X","  225","W,,X",,,,,"8.1",",,X","11.4",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-22","   90",",,X","  100",",,X","4.70",",,X",,," 1050",",,X",,," 1410",",,X","1.36",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"76",",,0","69",",,0",,,"    0",",,X","  210",",,X","  270","W,,X",,,,,"8.1",",,X","16.1",",,X",,,"    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-23","   90",",,X","   90",",,X","4.70",",,X",,," 2152",",,X",,," 1217",",,X","0.02",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"82",",,0","68",",,0",,,"  131",",,X","   40",",,X","  225","W,,X",,,,,"10.1",",,X","20.8",",,X",,,"    1",",,0","    1",",,X","    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,"    1",",,0",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-24","  100",",,X","  100",",,X","6.04",",,X",,," 2150",",,X",,," 2223",",,X","0.21",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"72",",,0","65",",,0",,,"    0",",,X","   50",",,X","   45","W,,X",,,,,"8.9",",,X","16.1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-25","   50",",,X","   50",",,X","4.03",",,X",,," 2350",",,X",,," 0011",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"83",",,0","61",",,0",,,"  480",",,X","   70",",,X","   90","W,,X",,,,,"8.1",",,X","13.9",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-26","   50",",,X","   50",",,X","4.25",",,X",,," 1550",",,X",,," 1445",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"85",",,0","65",",,0",,,"  394",",,X","   50",",,X","   90","W,,X",,,,,"8.1",",,X","9.2",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-27","   60",",,X","   60",",,X","2.01",",,X",,," 1450",",,X",,," 1502",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"87",",,0","66",",,0",,,"  407",",,X","  230",",,X","  225","W,,X",,,,,"4.9",",,X","11.4",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-28","   80",",,X","   80",",,X","4.25",",,X",,," 1550",",,X",,," 1205",",,X","0.10",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"86",",,0","66",",,0",,,"  404",",,X","  190",",,X","  180","W,,X",,,,,"8.1",",,X","18.3",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,"    1",",,0",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-29","   90",",,X","   90",",,X","4.25",",,X",,," 1956",",,X",,," 1959",",,X","1.08",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"86",",,0","67",",,0",,,"  332",",,X","  330",",,X","  315","W,,X",,,,,"32.0",",,X","43.6",",,X",,,"    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,"    1",",,0",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-30","   40",",,X","   20",",,X","3.80",",,X",,," 1350",",,X",,," 1616",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"84",",,0","63",",,0",,,"  660",",,X","  310",",,X","  315","W,,X",,,,,"8.1",",,X","13.9",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-08-31","   30",",,X","   30",",,X","4.47",",,X",,," 1450",",,X",,," 1453",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"86",",,0","58",",,0",,,"  567",",,X","  210",",,X","  225","W,,X",,,,,"8.9",",,X","13.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-01","   90",",,X","  100",",,X","6.26",",,X",,," 1150",",,X",,," 1216",",,X","0.55",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"76",",,0","68",",,0",,,"   10",",,X","  230",",,X","  225","W,,X",,,,,"15.0",",,X","31.1",",,X",,,"    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-02","   60",",,X","   70",",,X","5.59",",,X",,," 0850",",,X",,," 1617",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"75",",,0","56",",,0",,,"  212",",,X","   40",",,X","  360","W,,X",,,,,"8.9",",,X","15.0",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-03","   10",",,X","   10",",,X","5.59",",,X",,," 1350",",,X",,," 1452",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"75",",,0","52",",,0",,,"  646",",,X","   70",",,X","   90","W,,X",,,,,"8.9",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-04","   30",",,X","   20",",,X","6.93",",,X",,," 1150",",,X",,," 1017",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"78",",,0","57",",,0",,,"  561",",,X","  170",",,X","  135","W,,X",,,,,"12.1",",,X","18.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-05","   70",",,X","   60",",,X","5.37",",,X",,," 1250",",,X",,," 1652",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"83",",,0","61",",,0",,,"  429",",,X","  210",",,X","  180","W,,X",,,,,"10.1",",,X","11.4",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-06","   70",",,X","   40",",,X","4.25",",,X",,," 1350",",,X",,," 1103",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"83",",,0","64",",,0",,,"  497",",,X","  130",",,X","  225","W,,X",,,,,"6.9",",,X","11.4",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-07","   90",",,X","   80",",,X","5.37",",,X",,," 1550",",,X",,," 1717",",,X","0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"84",",,0","69",",,0",,,"  121",",,X","  220",",,X","  225","W,,X",,,,,"8.1",",,X","12.8",",,X",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,"    1",",,0",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-08","   50",",,X","   50",",,X","5.82",",,X",,," 1650",",,X",,," 1445",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"86",",,0","69",",,0",,,"  189",",,X","  210",",,X","  180","W,,X",,,,,"8.1",",,X","16.1",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-09","   60",",,X","   60",",,X","6.26",",,X",,," 1250",",,X",,," 1421",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"87",",,0","70",",,0",,,"  364",",,X","  200",",,X","  225","W,,X",,,,,"10.1",",,X","20.8",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-10","  100",",,X","  100",",,X","5.59",",,X",,," 1650",",,X",,," 1328",",,X","0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"74",",,0","66",",,0",,,"    0",",,X","   10",",,X","  360","W,,X",,,,,"10.1",",,X","13.9",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-11","  100",",,X","  100",",,X","4.70",",,X",,," 2050",",,X",,," 2202",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"78",",,0","65",",,0",,,"   61",",,X","   10",",,X","   45","W,,X",,,,,"6.9",",,X","11.4",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-12","   50",",,X","   60",",,X","4.25",",,X",,," 1450",",,X",,," 1144",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"79",",,0","60",",,0",,,"  403",",,X","   20",",,X","  360","W,,X",,,,,"8.1",",,X","12.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-13","   50",",,X","   70",",,X","4.03",",,X",,," 1650",",,X",,," 1645",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"82",",,0","57",",,0",,,"  505",",,X","   30",",,X","   45","W,,X",,,,,"8.1",",,X","11.4",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-14","  100",",,X","  100",",,X","6.26",",,X",,," 1750",",,X",,," 0830",",,X","1.27",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"66",",,0","61",",,0",,,"    0",",,X","   70",",,X","   90","W,,X",,,,,"10.1",",,X","16.1",",,X",,,"    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,"    1",",,0",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-15","  100",",,X","  100",",,X","6.93",",,X",,," 1150",",,X",,," 1010",",,X","0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"66",",,0","61",",,0",,,"    0",",,X","   70",",,X","   45","W,,X",,,,,"12.1",",,X","18.3",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-16","  100",",,X","  100",",,X","5.37",",,X",,," 2350",",,X",,," 2021",",,X","0.05",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"68",",,0","56",",,0",,,"    0",",,X","  330",",,X","  315","W,,X",,,,,"8.1",",,X","13.9",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,"    1",",,0",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-17","   40",",,X","   50",",,X","5.14",",,X",,," 1050",",,X",,," 1019",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"74",",,0","52",",,0",,,"  547",",,X","  350",",,X","  315","W,,X",,,,,"10.1",",,X","19.5",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-18","   10",",,X","    0",",,X","5.37",",,X",,," 1050",",,X",,," 1147",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"75",",,0","52",",,0",,,"  660",",,X","   50",",,X","   45","W,,X",,,,,"14.1",",,X","18.3",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-19","   10",",,X","   20",",,X","4.25",",,X",,," 1452",",,X",,," 1400",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"75",",,0","54",",,0",,,"  556",",,X","  110",",,X","  135","W,,X",,,,,"8.1",",,X","13.9",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-20","   10",",,X","   20",",,X","4.92",",,X",,," 1250",",,X",,," 1425",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"80",",,0","55",",,0",,,"  619",",,X","   70",",,X","   45","W,,X",,,,,"12.1",",,X","13.9",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-21","   70",",,X","   90",",,X","3.80",",,X",,," 1750",",,X",,," 1043",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"84",",,0","64",",,0",,,"  303",",,X","  120",",,X","  180","W,,X",,,,,"6.9",",,X","10.3",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-22","  100",",,X","  100",",,X","6.93",",,X",,," 2015",",,X",,," 2027",",,X","0.28",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"75",",,0","66",",,0",,,"    0",",,X","  320",",,X","  315","W,,X",,,,,"14.1",",,X","23.0",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-23","   60",",,X","   60",",,X","8.95",",,X",,," 0230",",,X",,," 0539",",,X","0.01",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"66",",,0","38",",,0",,,"  377",",,X","  340",",,X","   45","W,,X",,,,,"19.9",",,X","31.1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-24","    0",",,X","    0",",,X","4.70",",,X",,," 1050",",,X",,," 1014",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"61",",,0","36",",,0",,,"  724",",,X","   40",",,X","   45","W,,X",,,,,"8.9",",,X","13.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-25","   80",",,X","   90",",,X","2.91",",,X",,," 1750",",,X",,," 1725",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"66",",,0","41",",,0",,,"  396",",,X","  210",",,X","  225","W,,X",,,,,"8.1",",,X","11.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1989-09-26","   30",",,X","   10",",,X","6.04",",,X",,," 1350",",,X",,," 1359",",,X","0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"64",",,0","44",",,0",,,"  593",",,X","  340",",,X","  360","W,,X",,,,,"14.1",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
